touchpoint_id,lead_id,channel,interaction_type,timestamp
511,932,Demo Request,Inbound,2024-11-17 15:34:05
512,355,Ad Click,Inbound,2024-11-25 12:06:53
513,523,Email,Outbound,2025-03-04 23:05:30
514,896,Email,Inbound,2025-04-02 12:13:04
515,235,Demo Request,Inbound,2024-11-23 21:01:57
516,534,Ad Click,Inbound,2024-11-29 04:02:31
517,134,Phone Call,Inbound,2024-12-03 08:36:04
518,282,Demo Request,Outbound,2024-12-22 23:26:06
519,894,Ad Click,Outbound,2025-04-20 00:56:59
520,846,Email,Outbound,2024-10-30 01:25:30
521,543,Website Visit,Inbound,2025-03-22 05:12:04
522,861,Phone Call,Outbound,2025-02-10 06:39:04
523,754,Phone Call,Inbound,2025-04-24 09:44:44
524,890,Website Visit,Inbound,2025-04-14 13:32:15
525,549,Demo Request,Outbound,2024-11-10 04:33:01
526,489,Phone Call,Inbound,2025-03-27 09:50:32
527,624,Ad Click,Outbound,2025-02-26 12:58:43
528,874,Ad Click,Inbound,2025-01-12 15:38:28
529,653,Ad Click,Inbound,2025-04-08 06:27:02
530,261,Phone Call,Inbound,2024-12-08 06:21:50
531,312,Website Visit,Outbound,2025-01-25 13:44:54
532,567,Email,Inbound,2024-11-24 23:23:17
533,661,Email,Outbound,2025-01-04 14:26:00
534,18,Phone Call,Inbound,2025-03-03 18:31:22
535,635,Website Visit,Outbound,2025-01-23 17:15:05
536,451,Ad Click,Outbound,2025-02-28 01:57:13
537,318,Demo Request,Outbound,2025-04-07 14:15:40
538,799,Ad Click,Outbound,2025-03-22 15:26:42
539,429,Phone Call,Inbound,2024-10-27 21:59:24
540,253,Demo Request,Inbound,2025-01-09 02:22:40
541,364,Email,Outbound,2025-02-24 21:17:33
542,243,Ad Click,Outbound,2025-01-29 10:30:09
543,111,Phone Call,Outbound,2024-11-20 12:11:22
544,387,Phone Call,Outbound,2025-04-24 03:35:04
545,620,Website Visit,Outbound,2025-03-22 14:17:38
546,478,Phone Call,Outbound,2024-12-13 12:08:35
547,114,Phone Call,Inbound,2025-03-11 11:53:47
548,738,Website Visit,Inbound,2025-01-20 06:52:35
549,550,Phone Call,Outbound,2025-02-18 04:52:05
550,173,Email,Outbound,2025-02-07 11:31:46
551,335,Demo Request,Inbound,2025-01-28 05:32:27
552,922,Phone Call,Outbound,2025-02-27 07:42:14
553,131,Email,Inbound,2025-01-07 20:55:30
554,177,Ad Click,Inbound,2025-03-30 15:39:44
555,871,Email,Inbound,2025-02-03 19:57:09
556,430,Ad Click,Inbound,2025-01-16 20:20:00
557,915,Demo Request,Outbound,2024-11-16 18:17:13
558,121,Email,Inbound,2025-02-23 04:43:26
559,784,Demo Request,Inbound,2025-04-13 03:06:03
560,282,Ad Click,Outbound,2025-04-23 17:26:51
561,34,Website Visit,Inbound,2024-11-29 17:05:55
562,709,Phone Call,Outbound,2025-02-04 12:57:38
563,762,Website Visit,Outbound,2025-01-16 15:37:05
564,331,Ad Click,Outbound,2024-11-14 14:22:06
565,47,Email,Outbound,2025-02-05 13:12:35
566,96,Ad Click,Outbound,2025-04-13 21:23:42
567,566,Ad Click,Inbound,2025-04-07 14:57:05
568,684,Email,Outbound,2025-03-12 11:22:28
569,696,Website Visit,Outbound,2025-03-31 10:02:28
570,447,Ad Click,Inbound,2025-01-23 12:13:17
571,167,Demo Request,Outbound,2024-11-28 16:07:41
572,646,Ad Click,Outbound,2025-01-09 11:53:02
573,376,Email,Inbound,2024-11-01 17:18:32
574,330,Phone Call,Outbound,2025-04-07 01:02:13
575,316,Demo Request,Outbound,2025-02-02 21:30:42
576,327,Email,Inbound,2024-12-18 04:08:03
577,971,Phone Call,Inbound,2025-01-09 02:41:16
578,73,Website Visit,Inbound,2025-04-15 16:12:52
579,933,Demo Request,Outbound,2025-03-18 10:18:33
580,247,Email,Inbound,2024-11-06 19:44:49
581,264,Email,Outbound,2024-12-23 21:31:09
582,60,Phone Call,Outbound,2025-01-05 17:17:35
583,860,Email,Outbound,2024-11-01 18:53:07
584,642,Website Visit,Outbound,2024-11-21 03:09:26
585,838,Email,Inbound,2025-03-30 23:12:01
586,951,Phone Call,Outbound,2024-11-22 12:19:09
587,754,Website Visit,Inbound,2025-02-14 18:54:08
588,378,Email,Outbound,2024-10-27 04:39:51
589,62,Email,Outbound,2025-03-07 02:52:43
590,113,Website Visit,Inbound,2025-02-17 19:51:25
591,555,Ad Click,Inbound,2025-01-11 05:41:57
592,602,Phone Call,Inbound,2025-03-25 09:10:08
593,606,Website Visit,Outbound,2024-11-10 15:27:31
594,767,Phone Call,Outbound,2025-03-05 13:34:42
595,558,Email,Outbound,2024-11-24 11:47:24
596,929,Ad Click,Inbound,2025-02-25 10:19:09
597,594,Email,Outbound,2025-04-01 10:00:36
598,458,Demo Request,Inbound,2025-04-19 00:37:38
599,337,Demo Request,Inbound,2025-01-05 14:54:03
600,298,Ad Click,Outbound,2025-04-10 11:08:23
601,122,Phone Call,Outbound,2025-02-28 01:19:09
602,230,Demo Request,Inbound,2025-03-07 07:31:14
603,873,Email,Inbound,2024-11-21 19:09:48
604,260,Ad Click,Inbound,2025-04-10 04:10:47
605,802,Ad Click,Outbound,2025-04-21 06:40:25
606,265,Demo Request,Outbound,2025-04-23 15:57:44
607,258,Phone Call,Outbound,2025-04-18 17:20:13
608,511,Demo Request,Inbound,2025-02-16 00:18:44
609,478,Demo Request,Inbound,2025-02-02 23:12:21
610,229,Website Visit,Outbound,2024-11-06 21:01:33
611,213,Email,Outbound,2024-12-02 00:10:02
612,202,Phone Call,Outbound,2025-02-25 20:15:31
613,110,Email,Inbound,2025-03-01 12:32:09
614,438,Website Visit,Outbound,2025-03-26 16:04:07
615,598,Ad Click,Outbound,2025-01-14 09:28:36
616,291,Ad Click,Inbound,2025-02-21 18:31:57
617,862,Email,Inbound,2025-03-10 21:35:15
618,703,Demo Request,Inbound,2025-04-23 14:03:20
619,28,Demo Request,Inbound,2024-12-01 03:03:17
620,363,Email,Outbound,2025-02-09 16:45:26
621,765,Demo Request,Outbound,2025-04-12 15:45:01
622,707,Demo Request,Outbound,2024-12-15 03:01:17
623,157,Website Visit,Inbound,2024-12-19 17:11:56
624,636,Demo Request,Inbound,2025-04-15 13:59:37
625,226,Phone Call,Outbound,2024-12-22 09:25:48
626,435,Website Visit,Inbound,2025-01-22 23:25:22
627,751,Website Visit,Inbound,2025-02-02 13:31:26
628,741,Email,Outbound,2025-01-15 14:09:56
629,393,Demo Request,Inbound,2025-04-08 09:50:17
630,19,Email,Outbound,2025-02-08 20:19:05
631,724,Website Visit,Outbound,2025-01-18 00:43:19
632,43,Email,Outbound,2025-02-18 04:39:28
633,903,Website Visit,Outbound,2025-02-27 13:55:47
634,18,Phone Call,Inbound,2025-01-14 07:11:28
635,984,Email,Inbound,2024-11-29 23:42:14
636,710,Website Visit,Inbound,2025-01-26 07:59:48
637,918,Website Visit,Outbound,2025-01-13 00:41:13
638,336,Phone Call,Outbound,2025-04-12 19:56:33
639,217,Website Visit,Outbound,2024-12-21 09:19:54
640,460,Website Visit,Outbound,2025-02-21 19:05:38
641,217,Ad Click,Inbound,2025-04-10 02:24:58
642,24,Website Visit,Outbound,2025-01-27 19:01:55
643,242,Demo Request,Outbound,2025-02-22 23:55:38
644,273,Email,Inbound,2024-11-05 10:13:32
645,874,Demo Request,Outbound,2025-01-09 07:09:57
646,511,Email,Outbound,2025-01-23 13:02:46
647,519,Email,Outbound,2025-01-01 04:11:13
648,76,Phone Call,Outbound,2025-04-17 16:04:15
649,102,Email,Outbound,2025-02-12 01:03:27
650,695,Ad Click,Inbound,2025-04-20 01:13:41
651,257,Email,Inbound,2024-12-26 20:28:25
652,954,Website Visit,Inbound,2025-03-06 13:44:58
653,889,Phone Call,Outbound,2024-12-08 12:13:14
654,92,Demo Request,Inbound,2024-11-19 22:48:58
655,913,Demo Request,Inbound,2024-11-27 14:51:27
656,645,Phone Call,Outbound,2025-03-29 08:43:01
657,585,Ad Click,Inbound,2025-03-06 03:35:18
658,19,Ad Click,Outbound,2025-03-04 02:12:29
659,614,Ad Click,Inbound,2025-03-18 21:31:17
660,69,Website Visit,Inbound,2025-03-20 11:54:26
661,115,Demo Request,Outbound,2024-10-29 03:17:14
662,164,Website Visit,Inbound,2025-03-18 05:27:38
663,957,Demo Request,Outbound,2024-12-13 05:38:22
664,177,Phone Call,Inbound,2024-11-29 03:21:27
665,210,Email,Inbound,2025-04-17 00:08:59
666,794,Website Visit,Outbound,2025-04-11 04:17:58
667,694,Email,Inbound,2025-04-01 05:21:42
668,924,Demo Request,Inbound,2025-02-01 12:40:30
669,631,Phone Call,Inbound,2025-01-05 05:49:01
670,464,Ad Click,Inbound,2024-11-17 08:24:02
671,546,Email,Inbound,2025-01-08 09:09:16
672,145,Ad Click,Outbound,2025-01-17 01:49:07
673,554,Website Visit,Outbound,2025-04-22 09:56:52
674,988,Email,Outbound,2025-02-04 17:01:14
675,87,Demo Request,Inbound,2025-04-14 23:28:44
676,378,Website Visit,Outbound,2025-03-16 11:35:13
677,82,Website Visit,Inbound,2024-12-10 16:14:52
678,214,Email,Outbound,2024-12-30 10:11:45
679,913,Website Visit,Inbound,2025-03-09 06:30:09
680,499,Phone Call,Inbound,2025-01-23 13:14:25
681,89,Email,Inbound,2024-12-10 14:07:23
682,204,Website Visit,Inbound,2025-01-07 13:00:57
683,872,Ad Click,Inbound,2025-02-06 04:30:59
684,781,Website Visit,Inbound,2024-11-02 16:52:50
685,229,Ad Click,Inbound,2024-11-22 05:26:21
686,496,Website Visit,Outbound,2024-11-12 23:29:57
687,434,Demo Request,Outbound,2025-04-02 16:48:55
688,208,Phone Call,Inbound,2024-11-05 16:58:22
689,327,Phone Call,Outbound,2025-04-06 09:52:27
690,608,Ad Click,Outbound,2025-01-08 07:39:13
691,582,Ad Click,Outbound,2025-02-04 19:09:46
692,118,Phone Call,Inbound,2024-11-22 23:35:00
693,896,Ad Click,Inbound,2024-12-07 00:13:24
694,265,Ad Click,Inbound,2025-03-10 15:00:48
695,426,Demo Request,Inbound,2024-11-15 08:23:17
696,29,Demo Request,Inbound,2025-03-11 03:16:25
697,173,Email,Inbound,2024-12-10 05:23:39
698,1000,Ad Click,Inbound,2024-11-21 16:06:13
699,137,Demo Request,Inbound,2025-03-04 03:26:31
700,153,Ad Click,Inbound,2025-03-11 08:50:47
701,70,Email,Inbound,2025-03-14 00:23:42
702,99,Phone Call,Inbound,2025-04-11 22:48:24
703,853,Demo Request,Inbound,2025-03-13 09:03:02
704,989,Ad Click,Inbound,2024-12-05 00:49:54
705,59,Phone Call,Outbound,2024-12-02 13:29:19
706,987,Demo Request,Inbound,2025-01-10 11:34:47
707,588,Ad Click,Inbound,2025-02-19 01:21:05
708,855,Email,Inbound,2025-04-02 07:57:22
709,942,Demo Request,Outbound,2025-04-10 14:52:33
710,412,Email,Outbound,2025-04-11 23:51:10
711,303,Demo Request,Inbound,2025-01-23 15:55:15
712,657,Phone Call,Outbound,2024-11-26 02:11:16
713,823,Ad Click,Outbound,2024-12-17 17:10:47
714,430,Website Visit,Outbound,2025-02-26 22:10:40
715,777,Ad Click,Inbound,2024-11-27 16:32:05
716,865,Demo Request,Outbound,2025-01-03 10:14:52
717,184,Website Visit,Inbound,2024-11-27 22:42:27
718,167,Email,Inbound,2024-12-25 09:23:58
719,962,Email,Inbound,2024-12-02 01:11:44
720,341,Website Visit,Inbound,2024-12-01 16:29:52
721,912,Ad Click,Inbound,2024-11-04 07:21:08
722,662,Ad Click,Outbound,2024-11-24 04:44:06
723,856,Email,Inbound,2025-02-16 01:33:57
724,27,Demo Request,Inbound,2025-01-03 03:02:58
725,802,Phone Call,Inbound,2024-11-27 11:39:05
726,634,Website Visit,Outbound,2025-03-30 16:16:38
727,953,Website Visit,Inbound,2025-01-04 00:03:03
728,499,Demo Request,Inbound,2025-03-31 02:54:32
729,159,Phone Call,Outbound,2024-11-12 20:05:12
730,245,Website Visit,Inbound,2025-04-01 15:15:15
731,351,Email,Outbound,2025-01-29 04:59:50
732,171,Demo Request,Outbound,2025-04-03 19:13:17
733,300,Demo Request,Outbound,2025-01-03 19:31:04
734,129,Website Visit,Outbound,2025-02-12 18:38:39
735,655,Phone Call,Outbound,2024-11-13 19:02:33
736,360,Demo Request,Inbound,2024-12-09 00:03:08
737,685,Email,Outbound,2024-12-13 07:53:22
738,254,Email,Outbound,2025-01-09 05:51:21
739,867,Phone Call,Inbound,2024-11-15 19:22:43
740,109,Email,Outbound,2025-03-09 09:30:21
741,259,Phone Call,Outbound,2025-03-27 06:26:46
742,6,Demo Request,Inbound,2025-01-09 04:13:23
743,221,Demo Request,Inbound,2025-02-12 00:49:09
744,101,Phone Call,Inbound,2025-02-08 19:09:04
745,989,Website Visit,Outbound,2024-11-07 20:54:25
746,727,Phone Call,Inbound,2024-11-22 20:01:10
747,725,Phone Call,Inbound,2025-01-22 05:23:06
748,695,Demo Request,Outbound,2025-01-13 12:21:36
749,947,Demo Request,Inbound,2024-12-09 12:15:15
750,697,Ad Click,Outbound,2025-03-27 05:43:36
751,656,Ad Click,Outbound,2024-12-26 05:12:50
752,853,Email,Outbound,2025-04-01 14:12:35
753,581,Website Visit,Outbound,2024-11-22 23:50:34
754,317,Website Visit,Outbound,2024-11-08 05:47:53
755,945,Phone Call,Outbound,2025-02-01 12:18:45
756,140,Email,Outbound,2024-11-25 15:30:44
757,356,Website Visit,Outbound,2025-02-01 14:29:08
758,182,Demo Request,Outbound,2025-01-23 15:12:34
759,431,Ad Click,Outbound,2025-02-20 16:04:17
760,330,Demo Request,Outbound,2025-04-22 20:07:24
761,345,Demo Request,Outbound,2025-02-08 19:02:21
762,460,Website Visit,Inbound,2024-11-09 19:10:36
763,709,Ad Click,Inbound,2025-03-16 02:36:08
764,556,Phone Call,Inbound,2025-01-22 07:51:45
765,299,Phone Call,Inbound,2025-03-30 13:05:03
766,719,Demo Request,Outbound,2025-01-05 08:46:13
767,71,Website Visit,Inbound,2025-03-19 12:47:26
768,652,Email,Inbound,2025-02-25 18:15:16
769,204,Ad Click,Outbound,2025-02-11 14:58:27
770,406,Email,Inbound,2025-04-03 13:50:08
771,134,Phone Call,Outbound,2025-01-12 03:59:31
772,559,Email,Outbound,2025-02-10 09:26:21
773,630,Ad Click,Outbound,2025-02-26 20:06:34
774,862,Ad Click,Inbound,2025-03-22 19:38:15
775,380,Website Visit,Inbound,2025-03-21 13:43:42
776,923,Ad Click,Inbound,2024-11-10 12:45:11
777,97,Phone Call,Outbound,2024-12-22 19:58:14
778,391,Email,Inbound,2025-04-16 19:10:17
779,840,Website Visit,Inbound,2025-04-22 17:15:56
780,117,Ad Click,Inbound,2024-12-20 02:45:15
781,175,Email,Inbound,2024-10-27 13:26:24
782,178,Demo Request,Outbound,2025-04-13 23:13:14
783,53,Ad Click,Outbound,2025-01-23 14:06:40
784,717,Phone Call,Inbound,2025-03-04 20:11:53
785,605,Ad Click,Inbound,2025-01-07 07:45:18
786,698,Email,Outbound,2025-01-04 11:29:09
787,735,Email,Outbound,2025-04-07 07:34:40
788,613,Email,Inbound,2025-01-14 07:49:13
789,74,Phone Call,Outbound,2025-02-25 23:28:42
790,702,Email,Inbound,2024-10-30 20:37:26
791,37,Demo Request,Inbound,2025-03-24 08:53:29
792,182,Ad Click,Outbound,2024-12-04 23:22:55
793,425,Phone Call,Outbound,2025-04-05 21:56:00
794,358,Email,Outbound,2025-04-22 11:17:17
795,490,Phone Call,Outbound,2025-02-06 02:31:20
796,23,Demo Request,Inbound,2024-11-23 10:34:44
797,869,Ad Click,Inbound,2025-04-24 17:18:37
798,954,Website Visit,Inbound,2025-02-22 11:35:04
799,870,Demo Request,Inbound,2024-11-04 22:37:48
800,964,Demo Request,Inbound,2025-03-06 22:50:41
801,48,Email,Outbound,2025-04-08 20:46:24
802,540,Ad Click,Outbound,2024-12-18 18:03:16
803,392,Demo Request,Outbound,2024-11-30 09:13:25
804,286,Demo Request,Outbound,2025-03-01 03:21:13
805,323,Email,Outbound,2025-02-20 04:39:17
806,397,Email,Outbound,2025-01-13 15:27:55
807,332,Email,Outbound,2024-12-11 06:14:59
808,258,Demo Request,Outbound,2024-11-20 15:23:53
809,367,Demo Request,Outbound,2024-12-15 03:17:26
810,881,Demo Request,Inbound,2025-03-25 19:10:48
811,554,Website Visit,Outbound,2025-03-01 13:49:54
812,756,Website Visit,Outbound,2025-04-01 11:50:51
813,262,Demo Request,Inbound,2024-11-25 13:08:24
814,34,Ad Click,Outbound,2025-01-02 22:49:35
815,516,Website Visit,Outbound,2024-11-12 22:55:40
816,18,Website Visit,Outbound,2025-04-04 00:51:46
817,750,Demo Request,Inbound,2024-12-17 23:54:01
818,730,Demo Request,Outbound,2025-03-30 17:26:49
819,849,Email,Inbound,2024-10-31 22:25:21
820,521,Ad Click,Inbound,2025-03-25 14:55:56
821,706,Demo Request,Outbound,2025-03-31 05:44:05
822,182,Phone Call,Inbound,2024-12-23 16:06:09
823,597,Phone Call,Inbound,2025-02-21 11:57:34
824,646,Demo Request,Inbound,2025-03-23 06:15:26
825,190,Website Visit,Inbound,2024-11-08 17:36:22
826,754,Phone Call,Outbound,2025-02-11 10:49:46
827,638,Demo Request,Inbound,2025-01-07 12:32:13
828,300,Phone Call,Inbound,2024-12-01 14:44:31
829,261,Website Visit,Outbound,2024-11-18 20:50:24
830,307,Ad Click,Outbound,2025-04-02 15:16:34
831,767,Demo Request,Outbound,2025-04-19 20:58:54
832,659,Email,Outbound,2025-01-16 20:22:09
833,146,Email,Inbound,2025-04-23 00:34:43
834,553,Website Visit,Inbound,2025-04-09 17:40:54
835,704,Demo Request,Outbound,2024-11-01 09:54:27
836,911,Email,Inbound,2025-03-09 07:03:37
837,300,Website Visit,Inbound,2025-03-30 23:53:22
838,203,Ad Click,Inbound,2024-11-08 03:07:28
839,142,Email,Inbound,2025-04-23 13:24:17
840,603,Website Visit,Outbound,2025-01-17 04:02:18
841,630,Ad Click,Outbound,2025-03-06 07:49:43
842,847,Ad Click,Outbound,2025-03-12 19:41:09
843,746,Email,Inbound,2025-01-23 22:55:08
844,264,Email,Inbound,2025-03-14 16:51:32
845,241,Email,Inbound,2024-12-05 12:54:34
846,738,Phone Call,Outbound,2025-03-05 13:38:47
847,327,Ad Click,Inbound,2024-11-12 01:58:03
848,701,Demo Request,Inbound,2025-01-07 20:54:24
849,296,Website Visit,Inbound,2025-02-24 05:59:48
850,367,Demo Request,Inbound,2025-01-03 00:40:52
851,667,Phone Call,Outbound,2025-04-14 17:33:51
852,74,Email,Inbound,2024-12-06 01:58:18
853,611,Ad Click,Outbound,2025-03-05 06:17:43
854,668,Phone Call,Inbound,2025-01-26 23:05:25
855,880,Ad Click,Inbound,2024-11-25 10:23:17
856,739,Website Visit,Outbound,2025-03-02 23:50:27
857,23,Phone Call,Inbound,2024-11-24 07:55:24
858,630,Email,Outbound,2025-03-03 04:09:39
859,419,Website Visit,Outbound,2025-04-04 15:22:48
860,499,Phone Call,Outbound,2024-11-13 20:30:53
861,295,Email,Inbound,2025-03-11 18:12:55
862,587,Demo Request,Outbound,2024-11-17 00:15:46
863,842,Email,Inbound,2025-01-21 19:51:27
864,953,Website Visit,Inbound,2025-02-10 04:44:48
865,788,Email,Inbound,2024-12-08 15:39:03
866,101,Ad Click,Inbound,2025-01-04 07:53:38
867,260,Website Visit,Inbound,2025-03-14 09:41:14
868,356,Demo Request,Outbound,2025-02-12 23:02:56
869,385,Ad Click,Inbound,2025-01-30 14:06:07
870,367,Ad Click,Inbound,2025-04-10 16:36:24
871,901,Demo Request,Outbound,2025-03-25 03:36:53
872,540,Ad Click,Inbound,2025-04-06 10:35:45
873,659,Ad Click,Outbound,2025-03-27 20:48:50
874,37,Phone Call,Outbound,2025-04-01 01:38:31
875,17,Phone Call,Outbound,2025-01-02 22:42:02
876,433,Email,Outbound,2025-01-08 16:23:58
877,541,Email,Inbound,2025-03-31 08:38:23
878,74,Email,Outbound,2025-01-24 18:46:10
879,948,Ad Click,Outbound,2024-12-11 20:54:58
880,427,Phone Call,Inbound,2025-03-10 02:15:58
881,648,Ad Click,Inbound,2025-04-11 03:26:07
882,108,Phone Call,Outbound,2024-10-30 21:33:23
883,499,Website Visit,Outbound,2024-11-26 06:36:52
884,573,Email,Inbound,2025-01-08 04:09:05
885,100,Phone Call,Inbound,2024-12-15 15:22:18
886,524,Phone Call,Outbound,2025-03-22 06:26:11
887,586,Demo Request,Inbound,2025-03-24 00:52:46
888,694,Demo Request,Outbound,2025-01-20 19:14:51
889,681,Email,Inbound,2025-03-06 06:58:59
890,539,Ad Click,Inbound,2024-12-31 04:24:16
891,397,Ad Click,Outbound,2025-02-22 17:42:34
892,53,Ad Click,Outbound,2025-01-28 20:07:42
893,956,Ad Click,Inbound,2025-03-05 14:05:33
894,215,Ad Click,Inbound,2025-04-10 00:59:03
895,754,Email,Outbound,2025-02-18 00:25:38
896,677,Phone Call,Inbound,2025-04-21 15:27:07
897,920,Phone Call,Inbound,2024-12-03 23:42:49
898,569,Phone Call,Outbound,2024-10-31 02:16:52
899,322,Phone Call,Outbound,2025-02-17 22:56:09
900,915,Phone Call,Outbound,2025-01-23 20:07:36
901,312,Phone Call,Outbound,2025-01-17 08:26:53
902,666,Ad Click,Outbound,2024-11-10 18:52:21
903,448,Website Visit,Outbound,2025-01-18 14:43:19
904,187,Email,Inbound,2025-04-10 23:11:28
905,312,Phone Call,Outbound,2024-12-16 17:45:00
906,659,Phone Call,Inbound,2025-03-14 01:08:15
907,970,Email,Inbound,2025-02-07 10:17:33
908,725,Demo Request,Inbound,2025-03-17 16:59:17
909,735,Phone Call,Inbound,2024-12-29 09:32:55
910,975,Ad Click,Inbound,2025-04-17 19:23:13
911,344,Phone Call,Inbound,2025-03-18 04:46:41
912,196,Phone Call,Inbound,2025-01-21 02:19:15
913,18,Ad Click,Outbound,2025-01-26 09:51:24
914,94,Phone Call,Inbound,2024-11-13 09:17:59
915,164,Ad Click,Inbound,2025-02-12 08:04:12
916,340,Email,Outbound,2025-04-02 09:26:44
917,246,Ad Click,Outbound,2025-02-27 16:39:32
918,824,Phone Call,Outbound,2025-04-13 22:47:05
919,712,Phone Call,Inbound,2025-02-12 06:13:44
920,974,Website Visit,Inbound,2024-11-04 20:14:39
921,962,Email,Outbound,2025-01-16 05:02:27
922,88,Demo Request,Inbound,2025-04-18 23:05:35
923,496,Phone Call,Inbound,2025-03-15 12:17:03
924,300,Ad Click,Inbound,2024-12-03 03:55:50
925,938,Demo Request,Outbound,2024-11-07 20:07:06
926,490,Email,Inbound,2024-11-12 05:20:56
927,674,Demo Request,Inbound,2024-11-24 02:10:08
928,181,Website Visit,Inbound,2024-12-10 22:41:45
929,176,Ad Click,Outbound,2024-11-27 17:34:27
930,337,Demo Request,Outbound,2024-10-30 07:33:51
931,174,Email,Outbound,2025-04-15 14:33:54
932,464,Ad Click,Outbound,2025-03-23 01:04:39
933,624,Website Visit,Inbound,2024-10-30 23:33:07
934,933,Ad Click,Outbound,2025-03-08 02:20:53
935,543,Ad Click,Outbound,2025-04-10 01:37:42
936,643,Ad Click,Inbound,2024-12-25 03:25:26
937,879,Phone Call,Outbound,2024-12-24 03:54:44
938,428,Ad Click,Outbound,2025-04-12 07:24:02
939,902,Demo Request,Outbound,2024-11-02 08:15:54
940,208,Demo Request,Inbound,2024-11-22 14:14:46
941,334,Demo Request,Outbound,2025-04-07 01:37:53
942,13,Demo Request,Inbound,2025-03-22 07:50:17
943,553,Demo Request,Outbound,2025-03-16 17:44:21
944,927,Website Visit,Inbound,2024-11-08 09:47:12
945,74,Email,Inbound,2025-03-15 23:39:29
946,477,Email,Inbound,2024-11-01 12:44:59
947,36,Ad Click,Outbound,2024-11-09 15:49:27
948,954,Email,Inbound,2024-12-31 17:14:53
949,867,Ad Click,Inbound,2024-10-31 23:09:52
950,367,Demo Request,Inbound,2025-04-23 11:33:57
951,737,Email,Outbound,2025-01-23 13:47:59
952,16,Demo Request,Outbound,2025-03-08 21:03:08
953,871,Website Visit,Inbound,2025-01-07 20:48:05
954,126,Email,Inbound,2025-03-06 00:43:10
955,24,Phone Call,Inbound,2025-01-14 06:50:46
956,821,Demo Request,Outbound,2025-04-12 12:11:15
957,254,Ad Click,Inbound,2024-11-08 02:25:19
958,866,Email,Outbound,2024-10-30 13:42:26
959,956,Email,Inbound,2025-01-11 21:29:16
960,959,Demo Request,Inbound,2024-11-07 21:17:49
961,456,Email,Outbound,2025-01-04 03:20:06
962,291,Ad Click,Inbound,2024-11-29 05:56:59
963,919,Website Visit,Inbound,2024-11-13 18:52:52
